ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP
Olay Total Effect Night Firming,1,2,,1,2,,,37.5,,15,Exclusive,57.14300156,0,4015600624354,0,,,0,
Olay Total Eff. anti-ageing,1,2,,1,2,,,33,,15,Exclusive,57.14300156,0,5000174442304,0,,,0,
Olay Total Effect Face Wash,1,2,,1,2,,,25.5,,15,Exclusive,40,0,5000174442366,0,,,0,
Olay whit. day cream,1,2,,1,2,,,8.340000153,,15,Exclusive,19.04800034,0,5000174773965,0,,,0,
Olay whit. night cr,1,2,,1,2,,,8.340000153,,15,Exclusive,19.04800034,0,5011321868175,0,,,0,
OLAY ESENT.COND.MLK,1,2,,1,2,,,19.34399986,,15,Exclusive,26,0,5011321868342,0,,,0,
OLAY WHT.CR.,1,2,,1,2,,,14.48999977,,15,Exclusive,20,0,5000174442090,0,,,0,
«Ê·«Ï «‘—«ﬁÂ ›Ê—ÌÂ,1,2,,1,2,,,8,,15,Exclusive,12,0,5410076779031,0,,,0,
OLAY REGNST.NIGHT.CR.,1,2,,1,2,,,51.98199844,,15,Exclusive,70,0,5410076779062,0,,,0,
Olay Total Effect CC Cr,1,2,,1,2,,,49.68080139,,15,Exclusive,68,0,5011321372900,0,,,0,
Olay Total Effect BB Cr,1,2,,1,2,,,49.68080139,,15,Exclusive,68,0,5011321684393,0,,,0,
OLAY NATURL WHIT BB.CR.,1,2,,1,2,,,22.07999992,,15,Exclusive,30,0,4015600524982,0,,,0,
Olay Total Effect BB Cr Fair,1,2,,1,2,,,49.68080139,,15,Exclusive,68,0,4084500319677,0,,,0,
OLAY BUTY FLD,1,2,,1,2,,,7.715000153,,15,Exclusive,17.14299965,0,4015600524951,0,,,0,
Olay Total Effect Moisturizer,1,2,,1,2,,,47.38499832,,15,Exclusive,65,0,5010527371304,0,,,0,
Olay Regenerist Cleanser,1,2,,1,2,,,120,,15,Exclusive,150,0,5410076262366,0,,,0,
«Ê·«Ï ﬂ—Ì„ «·‰Â«— 100,1,2,,1,2,,,26.71199989,,15,Exclusive,36,0,4084500092167,0,,,0,
OLAY ESNTL FLUD 200ML,1,2,,1,2,,,20.39999962,,15,Exclusive,39.13000107,0,5011321868311,0,,,0,
Olay Total Effect Milk,1,2,,1,2,,,28.53800011,,15,Exclusive,38,0,5010527371229,0,,,0,
Olay Total Effect Toner,1,2,,1,2,,,28.53800011,,15,Exclusive,38,0,5000174773934,0,,,0,
OLAY REGNST CLNSR,1,2,,1,2,,,29.44000053,,15,Exclusive,40,0,5000174773903,0,,,0,
OLAY  REGNST NECK,1,2,,1,2,,,66.70290375,,15,Exclusive,87,0,4084500092341,0,,,0,
Olay Total Effect 2 in 1 Cr,1,2,,1,2,,,47.38499832,,15,Exclusive,65,0,5011321626966,0,,,0,
HRB ESS.COND.SILKY.400ML,1,2,,1,2,,,10,,15,Exclusive,17,0,4015600809287,0,,,0,
HRB ESS.COND.BTFL.400ML,1,2,,1,2,,,10,,15,Exclusive,17,0,5011321624955,0,,,0,
HRB ESS.SHMP.SHIN.400ML,1,2,,1,2,,,10,,15,Exclusive,17,0,5011321942431,0,,,0,
TRSME.COND.SLKY.900ML,1,2,,1,2,,,20,,15,Exclusive,32,0,4015600942748,0,,,0,
TRSME.SHMP.MOSTR.900ML,1,2,,1,2,,,27.26799965,,15,Exclusive,34,0,5012254063095,0,,,0,
SYNOSS.SHMP.500ML.SHIN,1,2,,1,2,,,10,,15,Exclusive,16,0,5012254063156,0,,,0,
SYNOSS.SHMP.500ML.CLOR,1,2,,1,2,,,8.625,,15,Exclusive,23,0,4015000944076,0,,,0,
SYNOSS.SHMP.500ML.VLUM,1,2,,1,2,,,10,,15,Exclusive,16,0,4015000944069,0,,,0,
SYNOSS.COND.500ML.SHIN,1,2,,1,2,,,10,,15,Exclusive,16,0,4015000944083,0,,,0,
SYNOSS.COND.500ML.VOLUM,1,2,,1,2,,,10,,15,Exclusive,16,0,4015000944090,0,,,0,
SYNOSS.COND.500ML.COLR,1,2,,1,2,,,9.00399971,,15,Exclusive,23,0,4015000944014,0,,,0,
SYNOSS.COND.500ML.RPR,1,2,,1,2,,,10,,15,Exclusive,16,0,4015000943994,0,,,0,
PREMIUM CARE -1 400 GM,1,5,,1,5,,,24.33699989,,15,Exclusive,28,0,4015000944052,0,,,0,
PREMIUM CARE 3-900 GM,1,5,,1,5,,,49.06999969,,15,Exclusive,62,0,3114270203942,0,,,0,
PREMIUM CARE 1-900 GM,1,5,,1,5,,,53.31000137,,15,Exclusive,62,0,3114270203348,0,,,0,
APTAMIL NO-1 400 GM,1,5,,1,5,,,35.60499954,,15,Exclusive,38.26100159,0,3551100659096,0,,,0,
APTAMIL -2 900 GM,1,5,,1,5,,,78.33999634,,15,Exclusive,80,0,8718117603114,0,,,0,
APTAMIL -1  900 GM,1,5,,1,5,,,78.33999634,,15,Exclusive,79.12999725,0,8718117603145,0,,,0,
APTAMIL -2 400 GM,1,5,,1,5,,,35.59999847,,15,Exclusive,38.26100159,0,8718117603121,0,,,0,
BEBELAC NO-1 900 GM,1,5,,1,5,,,70.66000366,,15,Exclusive,73.91300201,0,8718117603138,0,,,0,
BEBELAC NO-2  900 GM,1,5,,1,5,,,70.66000366,,15,Exclusive,73.91300201,0,8712400719209,0,,,0,
BEBELAC -1  400GM,1,5,,1,5,,,32.24000168,,15,Exclusive,34.77999878,0,9556098827278,0,,,0,
BEBELAC -2  400GM,1,5,,1,5,,,32.24000168,,15,Exclusive,34.77999878,0,8712400766333,0,,,0,
Ronalac 2 850gm,1,5,,1,5,,,62.40999985,,15,Exclusive,65.22000122,0,9556098827261,0,,,0,
Ronalac 1 850gm,1,5,,1,5,,,62.41999817,,15,Exclusive,65.22000122,0,3575410716676,0,,,0,
Ronalac 1 400gm,1,5,,1,5,,,29.87999916,,15,Exclusive,35.65000153,0,3575410716669,0,,,0,
Ronalac 2 400gm,1,5,,1,5,,,29.87999916,,15,Exclusive,35.65000153,0,3575410727344,0,,,0,
Ronalac LF 400gm,1,5,,1,5,,,40.09999847,,15,Exclusive,43.47800064,0,3575410727351,0,,,0,
Ronagrow 3 850gm,1,5,,1,5,,,60.66999817,,15,Exclusive,65.22000122,0,3575410728501,0,,,0,
Ronalac AC 400gm,1,5,,1,5,,,39,,15,Exclusive,40,0,3575410713057,0,,,0,
Ronalac Gentle 400gm,1,5,,1,5,,,38.09500122,,15,Exclusive,42.85699844,0,3575410728242,0,,,0,
Ronalac AR 400gm,1,5,,1,5,,,39.72000122,,15,Exclusive,41.73899841,0,876943004012,0,,,0,
Blemil Plus-1 400gm,1,5,,1,5,,,34.34999847,,15,Exclusive,36.52199936,0,3575410711039,0,,,0,
Blemil 2 400gm,1,5,,1,5,,,34.34999847,,15,Exclusive,36.52199936,0,8426594119270,0,,,0,
Blemil 3 400gm,1,5,,1,5,,,34.34999847,,15,Exclusive,36.52199936,0,8426594119294,0,,,0,
Blemil 1 800gm,1,5,,1,5,,,66.95999908,,15,Exclusive,68.69999695,0,8426594119317,0,,,0,
Blemil 3 800gm,1,5,,1,5,,,58.22499847,,15,Exclusive,70.43499756,0,8426594119287,0,,,0,
PLEMIL-3 FRUIT CEREAL 400GM,1,5,,1,5,,,26.10000038,,15,Exclusive,29,0,8426594119324,0,,,0,
PLEMIL FRUIT CEREAL 400,1,5,,1,5,,,19.27499962,,15,Exclusive,25,0,88426594033743,0,,,0,
PLEMIL 2AC 400GM,1,5,,1,5,,,32.16999817,,15,Exclusive,36,0,8426594033743,0,,,0,
PLEMIL 1AC 400GM,1,5,,1,5,,,33.81000137,,15,Exclusive,36,0,8426594038793,0,,,0,
Jergens B.LTN 200ml.SOTHNG,1,2,,1,2,,,10,,15,Exclusive,14.28600025,0,8426594038786,0,,,0,
Jergens Healing Lotion200ml,1,2,,1,2,,,11.21000004,,15,Exclusive,14.28600025,0,019100208414,0,,,0,
Jerjens Healing Lot.400ml,1,2,,1,2,,,15.81000042,,15,Exclusive,22.85700035,0,019100208391,0,,,0,
Jergens B.LTN  400ml AGE,1,2,,1,2,,,15.40999985,,15,Exclusive,20,0,019100208407,0,,,0,
Jergens Face Cream 170gm,1,2,,1,2,,,10,,15,Exclusive,13,0,019100208445,0,,,0,
›Ì  «Ê  ÕÊ· «·⁄Ì‰ 15„,1,2,,1,2,,,25,,15,Exclusive,32,0,019100000698,0,,,0,
Cream 21 VIT.E 150ml,1,2,,1,2,,,5.25,,15,Exclusive,9.524000168,0,703878001055,0,,,0,
ﬂ—Ì„ 21 ﬂ»Ì— 250 „·,1,2,,1,2,,,7.5,,15,Exclusive,13.33300018,0,6294007501316,0,,,0,
PARA.H.CR.SCRET.WEK 140ml,1,2,,1,2,,,6.75,,15,Exclusive,10,0,6294007500418,0,,,0,
Õ“«„ »ÿ‰ „«ﬂÌœ«xl,1,6,,1,6,,,30,,15,Exclusive,40,0,8901088059985,0,,,0,
PARA.H.CR.SCRET.DRY 140ml,1,2,,1,2,,,6.75,,15,Exclusive,10,0,4718562300488,0,,,0,
DUREX MUTUAL PLSR 3PC,1,2,,1,2,,,17.5,,0,Exclusive,27,0,8901088059992,0,,,0,
œÌÊ—ﬂ” Ê«ﬁÌ3 Õ»… ”Ì·ﬂ ,1,2,,1,2,,,11.5,,0,Exclusive,18,0,5052197003789,0,,,0,
Durex Extended Pleasure 3PC,1,2,,1,2,,,8.75,,0,Exclusive,18,0,5038483683163,0,,,0,
œÌÊ—ﬂ” Ê«ﬁÌ 3Õ»… —«»Ìœ,1,2,,1,2,,,13.31000042,,15,Exclusive,17,0,5038483682821,0,,,0,
Durex Lubricant V.CHERRY,1,2,,1,2,,,24.32999992,,15,Exclusive,34.2859993,0,5038483682647,0,,,0,
Durex Lubricant FEEL,1,2,,1,2,,,20.18799973,,15,Exclusive,35,0,5038483959954,0,,,0,
DUREX MASSAG STIMLNT,1,2,,1,2,,,55,,0,Exclusive,60,0,5038483959886,0,,,0,
DUREX MASSAG SNS.,1,2,,1,2,,,55,,15,Exclusive,60,0,5038483960745,0,,,0,
HEMALAYA LIP BALM,1,2,,1,2,,,5.329999924,,15,Exclusive,9,0,5038483960714,0,,,0,
NIVEA SHWR GEL LEMN,1,2,,1,2,,,13.73999977,,15,Exclusive,18,0,8901138823344,0,,,0,
NIVEA SHWR GEL.CR.SFT,1,2,,1,2,,,13.73999977,,15,Exclusive,18,0,6085010113159,0,,,0,
NIVEA SHWR GEL.CR.CARE,1,2,,1,2,,,11.4659996,,15,Exclusive,18,0,6085010113128,0,,,0,
HRB ESS.COND.BEE.400ML,1,2,,1,2,,,15.5,,15,Exclusive,21,0,6085010113104,0,,,0,
ALCOHOL PADS 200,1,2,,1,2,,,5,,0,Exclusive,10,0,5410076952625,0,,,0,
ALCOHOL PADS 100,1,2,,1,2,,,2.5,,0,Exclusive,6,0,6955887301051,0,,,0,
NOVO FINE 6MM,1,2,,1,2,,,26,,15,Exclusive,75,0,6955887301471,0,,,0,
COTON 0.25G,1,2,,1,2,,,7,,15,Exclusive,10,0,8699676990689,0,,,0,
COTON 0.5G,1,2,,1,2,,,12,,0,Exclusive,20,0,10080010,0,,,0,
Cotton 100gm,1,4,,1,4,,,1.830000043,,15,Exclusive,3.477999926,0,6224000303631,0,,,0,
Cotton 200gm,1,2,,1,2,,,3.667000055,,15,Exclusive,9,0,6225000216846,0,,,0,
COTON WOOLS,1,2,,1,2,,,3.5,,15,Exclusive,7,0,9995123456739,0,,,0,
KBM EYE-PATCH A1,1,2,,1,2,,,12,,15,Exclusive,16,0,8901322000223,0,,,0,
FREESTYLE STRIPS,1,2,,1,2,,,59,,0,Exclusive,90,0,4987601187919,0,,,0,
ACCU-CHECK -LANCT,1,2,,1,2,,,8,,0,Exclusive,25,0,093815801146,0,,,0,
One Touch Lancets,1,2,,1,2,,,12,,15,Exclusive,25,0,6951568001142,0,,,0,
KBM.PLASTER RUNDD.100,1,2,,1,2,,,10,,15,Exclusive,14,0,505210110612,0,,,0,
KBM-PLASTER STRT.100,1,2,,1,2,,,7.5,,0,Exclusive,11,0,4987601069697,0,,,0,
KBM-PLASTER MULTI.100,1,2,,1,2,,,9,,0,Exclusive,14,0,4987601067846,0,,,0,
KBM-PLASTER MULTI.30,1,2,,1,2,,,4,,0,Exclusive,6,0,4987601069680,0,,,0,
PRIMAPORE 15*8,1,2,,1,2,,,2,,15,Exclusive,3,0,4987601067853,0,,,0,
BD MICRO-FINE 1ML,1,2,,1,2,,,48,,15,Exclusive,60,0,5000223420260,0,,,0,
Insulin Syringes 0.5ml 10*10pcs,1,2,,1,2,,,38,,15,Exclusive,55,0,382900929033,0,,,0,
ONETOUCH SELECT STRIP,1,2,,1,2,,,55,,0,Exclusive,95,0,382900930039,0,,,0,
ONETOUCH ULTRA STRIP,1,2,,1,2,,,85.5,,0,Exclusive,110,0,7613427015620,0,,,0,
ACCU-CHEK GO STRIP,1,2,,1,2,,,60,,0,Exclusive,85,0,353885811026,0,,,0,
ACCU-CHECK PERFRMA STRIP,1,6,,1,6,,,62,,0,Exclusive,90,0,4015630056651,0,,,0,
ACCU-CHECK ACTV.STRIP,1,2,,1,2,,,48,,0,Exclusive,60,0,4015630982110,0,,,0,
Surgin Pore No.60 6*10,1,2,,1,2,,,0.519999981,,0,Exclusive,1.5,0,4015630064090,0,,,0,
FACE MASK,1,2,,1,2,,,15,,15,Exclusive,20,0,4987335211553,0,,,0,
BD-MICRO-FIN 4MM,1,2,,1,2,,,52.5,,0,Exclusive,75,0,6955887301457,0,,,0,
One-Touch Verio Strips,1,2,,1,2,,,115,,15,Exclusive,135,0,382903205202,0,,,0,
PRESSURE MONITOR.600,1,2,,1,2,,,160,,15,Exclusive,240,0,4030841004444,0,,,0,
PRESSURE MONITOR.601,1,2,,1,2,,,190,,15,Exclusive,260,0,420909742021,0,,,0,
KBM WRIST BP.DIGITAL,1,2,,1,2,,,145,,15,Exclusive,200,0,480909743107,0,,,0,
OMRON BP. DGTL M6W,1,2,,1,2,,,290,,15,Exclusive,380,0,4931140060639,0,,,0,
OMRON BP. DGTL M2BSC,1,2,,1,2,,,108.9000015,,0,Exclusive,250,0,4015672106000,0,,,0,
BEURER BP.DGTL.BC30,1,2,,1,2,,,96,,15,Exclusive,120,0,4015672104709,0,,,0,
FREE.STYL FRDM.LITE,1,2,,1,2,,,120,,15,Exclusive,240,0,4211125650902,0,,,0,
BEURER.SPA.MSAG.,1,2,,1,2,,,47,,15,Exclusive,85,0,5021791710867,0,,,0,
PHILIPS NEBLIZER,1,2,,1,2,,,160,,15,Exclusive,240,0,4211125646844,0,,,0,
NOVOPEN,1,2,,1,2,,,37.5,,15,Exclusive,230,0,1031286562,0,,,0,
One Touch Select Device,1,2,,1,2,,,115,,15,Exclusive,150,0,6281102820053,0,,,0,
ONETOCH-ULTRA-2,1,2,,1,2,,,105,,15,Exclusive,260,0,353885002097,0,,,0,
STETHSCOP-120,1,2,,1,2,,,28,,15,Exclusive,55,0,353885001120,0,,,0,
STETHSCOP-110,1,2,,1,2,,,22,,15,Exclusive,45,0,480909742414,0,,,0,
FOCUS-EYE PAD,1,2,,1,2,,,6,,15,Exclusive,12,0,480909742230,0,,,0,
1ST.STEP.PLASTER.MULTI,1,2,,1,2,,,6,,0,Exclusive,16.10000038,0,072928614003,0,,,0,
First Step Plast 4sizes 30pcs,1,2,,1,2,,,2.5,,15,Exclusive,5,0,6981234567801,0,,,0,
FIRST STEP PLAST 50,1,2,,1,2,,,2.609999895,,15,Exclusive,9,0,6281105130500,0,,,0,
FIRST STEP PLAST 100,1,2,,1,2,,,6.5,,15,Exclusive,12,0,6981234567887,0,,,0,
Preg. Test 1st Step,1,2,,1,2,,,2.5,,0,Exclusive,9,0,6981234578944,0,,,0,
OPSITE SPRAY 240ML,1,1,,1,1,,,54.99599838,,0,Exclusive,65,0,1258889999994,0,,,0,
OPSITE SPRAY 100ML,1,1,,1,1,,,29.60000038,,0,Exclusive,37,0,5000223404789,0,,,0,
FIRST AID NO-2,1,2,,1,2,,,28,,0,Exclusive,60,0,5000223439323,0,,,0,
FIRST AID NO-3,1,2,,1,2,,,23.75,,0,Exclusive,80,0,6037601110023,0,,,0,
HOT@COLD GEL 7206,1,2,,1,2,,,18,,15,Exclusive,35,0,6037601110030,0,,,0,
HOT@COLD GEL 7207,1,2,,1,2,,,30,,15,Exclusive,50,0,027700720601,0,,,0,
HOT@COLD GEL 7204,1,2,,1,2,,,30,,15,Exclusive,50,0,027700720700,0,,,0,
LUBRICATING JELLY 113GM,1,2,,1,2,,,8,,15,Exclusive,15,0,027700720403,0,,,0,
HOT WATER BAG,1,2,,1,2,,,3.832999945,,15,Exclusive,15.65200043,0,8660089191130,0,,,0,
Pill Cutter ﬁ«ÿ⁄… Õ»Ê»,1,2,,1,2,,,5.5,,0,Exclusive,10,0,6955887301075,0,,,0,
WEEKLY PILL BOX,1,2,,1,2,,,6,,15,Exclusive,10,0,6037600000103,0,,,0,
NON CONT* THERMO,1,2,,1,2,,,150,,15,Exclusive,250,0,327700000148,0,,,0,
OMRON FLEX THERMO,1,2,,1,2,,,29,,15,Exclusive,50,0,8809091600395,0,,,0,
OMRON ECO THERMO,1,2,,1,2,,,14.42099953,,15,Exclusive,217.3910065,0,4015672104914,0,,,0,
vaginal douche,1,6,,1,6,,,18,,0,Exclusive,33,0,4015672104877,0,,,0,
OMRON NEBULIZER C28,1,2,,1,2,,,250,,15,Exclusive,300,0,4718562400409,0,,,0,
TOILET CHAIR NO COVER,1,2,,1,2,,,145,,15,Exclusive,200,0,4015672106369,0,,,0,
TOILET CHAIR  COVER,1,2,,1,2,,,160,,15,Exclusive,220,0,0003369,0,,,0,
WHEEL CHAIR SPINE,1,2,,1,2,,,225,,15,Exclusive,290,0,0003370,0,,,0,
Nan LF 400gm,1,5,,1,5,,,47.47000122,,15,Exclusive,50.43500137,0,0003371,0,,,0,
REPARIL GEL 100 GM,1,1,,1,1,,,21.76199913,,0,Exclusive,27.89999962,0,7613034955593,0,,,0,
TYLENOL SUPPOSIT  100MG,1,1,,1,1,,,6.934999943,,0,Exclusive,10.14999962,0,0003373,0,,,0,
TYLENOL SUPPOSIT  200MG,1,1,,1,1,,,8.262999535,,0,Exclusive,11.39999962,0,0003374,0,,,0,
Nexium 40mg 14tab,1,1,,1,1,,,36.51800156,,0,Exclusive,48.04999924,0,0003375,0,,,0,
DIGESTICA 30CAPS,1,1,,1,1,,,52,,15,Exclusive,79,0,3717800001751,0,,,0,
JOINTACE COLLAGEN,1,1,,1,1,,,37.12799835,,0,Exclusive,54.59999847,0,3800003318570,0,,,0,
JOINTACE CHONDTOITIN,1,1,,1,1,,,36.0359993,,0,Exclusive,54.59999847,0,5021265245918,0,,,0,
JH Vita Rich Rose 250 ml,1,2,,1,2,,,12.02000046,,0,Exclusive,15,0,5021265245901,0,,,0,
Lacalut Sens. T.Paste,1,2,,1,2,,,17,,15,Exclusive,26,0,3574661093918,0,,,0,
DIACETEL 50MG,1,1,,1,1,,,11.65999985,,0,Exclusive,14,0,4016369546710,0,,,0,
PIMAFUCORT CREAM,1,1,,1,1,,,16.41799927,,0,Exclusive,19.70000076,0,0003382,0,,,0,
GINSANA G115 CAP,1,1,,1,1,,,23.65699959,,0,Exclusive,28.85000038,0,0003383,0,,,0,
PREGNACARE FA CAP,1,1,,1,1,,,16.31999969,,0,Exclusive,20.39999962,0,0003384,0,,,0,
BENE FIBER 168GM,1,1,,1,1,,,32.91899872,,0,Exclusive,39.5,0,5021265225163,0,,,0,
K-Jelly Lubricating Gel,1,1,,1,1,,,9,,0,Exclusive,25,0,4000425097902,0,,,0,
”‰”Ê œ«Ì‰ „⁄ÃÊ‰  —„Ì„ ÊÕ„«Ì… 75„,1,2,,1,2,,,24.95800018,,15,Exclusive,30,0,6284000001159,0,,,0,
Sensodyne Repair&Protect,1,2,,1,2,,,26.5,,15,Exclusive,34.78300095,0,9502930970879,0,,,0,
Aquafresh Milk Teeth 50ml,1,2,,1,2,,,9.550000191,,15,Exclusive,10,0,6805699953873,0,,,0,
Aquafresh Little Teeth 50ml,1,2,,1,2,,,9.550000191,,15,Exclusive,10,0,9502930970916,0,,,0,
SENS T/P REP&PRO EXF 75 ML,1,2,,1,2,,,24.95999908,,15,Exclusive,32,0,9502930970923,0,,,0,
Aquafreh Fresh &Minty,1,2,,1,2,,,8.329999924,,15,Exclusive,13.03999996,0,9502930974167,0,,,0,
Aquafreh Whitening TB,1,2,,1,2,,,16.67000008,,15,Exclusive,21.73900032,0,018653004429,0,,,0,
«ﬂÊ«›—Ì‘ ›—‘«… «·⁄«∆·Ì…,1,2,,1,2,,,4,,15,Exclusive,5,0,018653004801,0,,,0,
”‰”Ê œ«Ì‰ „⁄ÃÊ‰ «Ì“Ê «ﬂ Ì› 100„,1,2,,1,2,,,27.5,,15,Exclusive,35,0,2961544500020,0,,,0,
Sensodyne True W Mint,1,2,,1,2,,,31.5,,15,Exclusive,39.13000107,0,2961544500815,0,,,0,
”‰”Ê œ«Ì‰ „⁄ÃÊ‰ «‰ ⁄«‘ “«∆œ 50„,1,2,,1,2,,,12.92000008,,15,Exclusive,15.65200043,0,9502930975232,0,,,0,
Sensodyne Extra Fresh100,1,2,,1,2,,,18.34000015,,15,Exclusive,24.76199913,0,018653005358,0,,,0,
”‰”Ê œ«Ì‰ „⁄ÃÊ‰ «⁄‰«Ì… „ ⁄œœ… 50„,1,2,,1,2,,,15,,15,Exclusive,20,0,018653005365,0,,,0,
Corega Super cream,1,2,,1,2,,,29.59000015,,0,Exclusive,38,0,5000198257502,0,,,0,
SENSODT/P COMP 75ML,1,2,,1,2,,,24.16699982,,15,Exclusive,32,0,5000198021202,0,,,0,
”‰”Ê œ«Ì‰ „⁄ÃÊ‰ „ ﬂ«„· ‰Ê›«„Ì‰ 75„,1,2,,1,2,,,24.16699982,,15,Exclusive,32,0,9502930974082,0,,,0,
Sensodyne Multicare 75ml,1,2,,1,2,,,22.09000015,,15,Exclusive,30.43499947,0,9502930974099,0,,,0,
”‰”Ê œ«Ì‰ „⁄ÃÊ‰ Õ”«” 75„,1,2,,1,2,,,18.75,,15,Exclusive,26.08699989,0,9502930974891,0,,,0,
SENSOD T/P CARE 75ML,1,2,,1,2,,,5,,15,Exclusive,25,0,9502930974976,0,,,0,
”‰”Ê œ«Ì‰ €”Ê· Ê«ﬁÏ «·„Ì‰« 250„,1,2,,1,2,,,18.37999916,,15,Exclusive,24,0,9502930974914,0,,,0,
SENSOD MW GENTLE 300ML,1,2,,1,2,,,17.5,,15,Exclusive,24,0,2961544500945,0,,,0,
Sensodyne Gum Care Soft,1,2,,1,2,,,16.5,,0,Exclusive,19,0,9502930972200,0,,,0,
Senso Multicare Medium,1,2,,1,2,,,19.5,,0,Exclusive,25,0,6805699533075,0,,,0,
SENSOD T/B  U*SENS,1,2,,1,2,,,11.67000008,,15,Exclusive,17,0,6805699533068,0,,,0,
”‰”Ê œ«Ì‰ ›—‘« „ Ê”ÿ ›⁄«·,1,2,,1,2,,,9,,15,Exclusive,20,0,5000198324303,0,,,0,
»«—ÊœÊ‰ ﬂ”  »ÌÌ÷ ·ÿÌ› 100„·,1,2,,1,2,,,22.08300018,,15,Exclusive,28,0,6805699533051,0,,,0,
PARODO T/P ACTIV GEL 100ML,1,2,,1,2,,,21.25,,15,Exclusive,28,0,9502630970131,0,,,0,
»«—ÊœÊ‰ ﬂ” „⁄ÃÊ‰  »ÌÌÌ÷ ·ÿÌ› 50„,1,2,,1,2,,,14.16699982,,15,Exclusive,19,0,5000198285857,0,,,0,
PARODO T/P ACTIV GEL 50ML,1,2,,1,2,,,13.34000015,,15,Exclusive,17,0,9502630970148,0,,,0,
PARODO MW EXTRA 300ML,1,2,,1,2,,,26.67000008,,0,Exclusive,32,0,5000198285505,0,,,0,
Mucosolvan Forte syrp,1,1,,1,1,,,12.5010004,,0,Exclusive,15,0,9502930972828,0,,,0,
BIODROXIL 500 TAB,1,1,,1,1,,,35,,0,Exclusive,49.34999847,0,3704300000308,0,,,0,
OLMETEC PLUS 40/25,1,1,,1,1,,,67.90000153,,0,Exclusive,97,0,0003419,0,,,0,
AMLOPINE 10MG,1,1,,1,1,,,39.81900024,,0,Exclusive,51.04999924,0,3701708090016,0,,,0,
GLAZE 80MG 60TAB,1,1,,1,1,,,23.41699982,,0,Exclusive,34.95000076,0,6281086002520,0,,,0,
PANTOZOL 20MG 30TAB,1,1,,1,1,,,38.05899811,,0,Exclusive,54.79999924,0,6281086001417,0,,,0,
Glomox 500 cap,1,1,,1,1,,,5.5,,0,Exclusive,11,0,0003423,0,,,0,
Proton 40MG 28-TAB,1,1,,1,1,,,34.875,,0,Exclusive,69.75,0,6291103730121,0,,,0,
LIPOMAX 20MG TAB,1,1,,1,1,,,96,,0,Exclusive,147.6999969,0,6281086001356,0,,,0,
FOSAMAX 70MG 4-TAB,1,1,,1,1,,,22.97500038,,0,Exclusive,45.95000076,0,3701711050144,0,,,0,
SIMVATEN 10MG TAB,1,1,,1,1,,,26.89999962,,0,Exclusive,53.79999924,0,0003427,0,,,0,
JAZOFEN 400MG TAB,1,1,,1,1,,,7.900000095,,0,Exclusive,12.64999962,0,3701711011879,0,,,0,
Zimax 200MG/5ML SUSP,1,1,,1,1,,,13.85999966,,0,Exclusive,18,0,6281936081811,0,,,0,
Fabimilk No. 1 400gm,1,5,,1,5,,,29.79999924,,15,Exclusive,33.90999985,0,6281086001691,0,,,0,
FABI MILK  NO-2 900 GM,1,5,,1,5,,,66.55999756,,15,Exclusive,69.56500244,0,5060083090324,0,,,0,
FabiMilk No. 1 900gm,1,5,,1,5,,,64.16000366,,15,Exclusive,69,0,5060083090331,0,,,0,
FABI MILK NO-3 900 GM,1,5,,1,5,,,63.38000107,,15,Exclusive,67.83000183,0,5060083090317,0,,,0,
CONDOM SENS ORGNL,1,2,,1,2,,,8.5,,15,Exclusive,17.14299965,0,5060083090355,0,,,0,
CONDOM SENS RIBD,1,2,,1,2,,,8.5,,15,Exclusive,17.14299965,0,9555617300636,0,,,0,
CONDOM SENS FLVOR,1,2,,1,2,,,8.5,,0,Exclusive,18,0,9555617300667,0,,,0,
CONDOM SENS EXTRA,1,2,,1,2,,,3,,0,Exclusive,10,0,9555617300674,0,,,0,
CONDOM SENS DELAY,1,2,,1,2,,,13.32999992,,15,Exclusive,20,0,9555617300650,0,,,0,
MEDI-SWAP 100PC,1,2,,1,2,,,3,,15,Exclusive,8,0,9555617300643,0,,,0,
MEDI-SWAP 200PC,1,2,,1,2,,,5.5,,0,Exclusive,10,0,801886226719,0,,,0,
GENTLE-MEDI GLVS S.,1,2,,1,2,,,11,,15,Exclusive,20,0,801886226726,0,,,0,
GENTLE-MEDI GLVS M.,1,2,,1,2,,,11,,15,Exclusive,20,0,801966128155,0,,,0,
GENTLE-MEDI GLVS L.,1,2,,1,2,,,11,,15,Exclusive,20,0,801966128254,0,,,0,
GNTL-MEDI GLVS  LTX S.,1,2,,1,2,,,14,,15,Exclusive,28,0,0003444,0,,,0,
GNTL-MEDI GLVS  LTX  XL.,1,2,,1,2,,,14,,15,Exclusive,28,0,5201388001732,0,,,0,
GNTL-MEDI GLVS  LTX  L.,1,2,,1,2,,,14,,15,Exclusive,28,0,33363,0,,,0,
GNTL-MEDI GLVS  LTX  M.,1,2,,1,2,,,14,,15,Exclusive,28,0,0003447,0,,,0,
PIGN SILCON PCFIR STP-2,1,2,,1,2,,,9.5,,15,Exclusive,13,0,0003448,0,,,0,
